"_time","metric_name:st_generator_mw","Tag"
30:04.2,89.154,1STG-GA03124
29:04.2,88.422,1STG-GA03124
27:04.2,87.951,1STG-GA03124
25:04.2,86.984,1STG-GA03124
23:04.2,86.217,1STG-GA03124
21:04.2,86.109,1STG-GA03124
20:04.2,86.473,1STG-GA03124
19:04.2,87.432,1STG-GA03124
14:04.2,89.475,1STG-GA03124
12:04.2,89.314,1STG-GA03124
05:04.2,89.529,1STG-GA03124
00:04.2,89.223,1STG-GA03124
59:04.2,89.438,1STG-GA03124
55:04.2,89.344,1STG-GA03124
52:04.2,89.074,1STG-GA03124
50:04.2,89.477,1STG-GA03124
47:04.2,89.488,1STG-GA03124
41:04.2,89.07,1STG-GA03124
38:04.2,89.414,1STG-GA03124
35:04.2,89.236,1STG-GA03124
33:04.2,89.342,1STG-GA03124
32:04.2,89.131,1STG-GA03124
31:04.2,89.27,1STG-GA03124
29:04.2,89.236,1STG-GA03124
27:04.2,89.338,1STG-GA03124
24:04.2,89.197,1STG-GA03124
23:04.2,89.408,1STG-GA03124
21:04.2,89.164,1STG-GA03124
20:04.2,89.318,1STG-GA03124
17:04.2,89.117,1STG-GA03124
16:04.2,89.455,1STG-GA03124
15:04.2,89.156,1STG-GA03124
14:04.2,89.516,1STG-GA03124
13:04.2,89.301,1STG-GA03124
11:04.2,89.402,1STG-GA03124
07:04.2,89.215,1STG-GA03124
06:04.2,89.441,1STG-GA03124
04:04.2,89.389,1STG-GA03124
58:04.2,89.053,1STG-GA03124
57:04.2,89.328,1STG-GA03124
56:04.2,89.109,1STG-GA03124
55:04.2,89.215,1STG-GA03124
52:04.2,89.092,1STG-GA03124
51:04.2,89.424,1STG-GA03124
43:04.2,89.131,1STG-GA03124
34:04.2,89.203,1STG-GA03124
19:04.2,89.188,1STG-GA03124
15:04.2,89.063,1STG-GA03124
13:04.2,89.236,1STG-GA03124
07:04.2,89.117,1STG-GA03124
02:04.2,89.326,1STG-GA03124
01:04.2,89.102,1STG-GA03124
00:04.2,89.434,1STG-GA03124
56:04.2,89.043,1STG-GA03124
55:04.2,89.242,1STG-GA03124
51:04.2,89.146,1STG-GA03124
50:04.2,89.391,1STG-GA03124
46:04.2,89.295,1STG-GA03124
44:04.2,89.088,1STG-GA03124
43:04.2,89.375,1STG-GA03124
41:04.2,89.273,1STG-GA03124
35:04.2,89.328,1STG-GA03124
33:04.2,89.199,1STG-GA03124
32:04.2,89.355,1STG-GA03124
29:04.2,89.193,1STG-GA03124
25:04.2,89.189,1STG-GA03124
21:04.2,89.281,1STG-GA03124
20:04.2,89.008,1STG-GA03124
19:04.2,89.361,1STG-GA03124
14:04.2,89.232,1STG-GA03124
12:04.2,89.377,1STG-GA03124
10:04.2,89.184,1STG-GA03124
09:04.2,89.379,1STG-GA03124
04:04.2,89.047,1STG-GA03124
03:04.2,89.268,1STG-GA03124
01:04.2,89.072,1STG-GA03124
59:04.2,89.346,1STG-GA03124
56:04.2,89.361,1STG-GA03124
54:04.2,89.244,1STG-GA03124
49:04.2,89.381,1STG-GA03124
48:04.2,89.137,1STG-GA03124
47:04.2,89.41,1STG-GA03124
46:04.2,89.174,1STG-GA03124
38:04.2,89.287,1STG-GA03124
36:04.2,89.555,1STG-GA03124
32:04.2,89.129,1STG-GA03124
31:04.2,89.311,1STG-GA03124
26:04.2,89.355,1STG-GA03124
22:04.2,89.18,1STG-GA03124
21:04.2,89.453,1STG-GA03124
16:04.2,89.33,1STG-GA03124
14:04.2,89.529,1STG-GA03124
13:04.2,89.352,1STG-GA03124
10:04.2,89.256,1STG-GA03124
08:04.2,89.576,1STG-GA03124
03:04.2,89.262,1STG-GA03124
57:04.2,89.963,1STG-GA03124
56:04.2,89.684,1STG-GA03124
55:04.2,89.9,1STG-GA03124
54:04.2,89.66,1STG-GA03124
53:04.2,89.877,1STG-GA03124
51:04.2,89.645,1STG-GA03124
50:04.2,89.941,1STG-GA03124
49:04.2,89.721,1STG-GA03124
45:04.2,89.666,1STG-GA03124
44:04.2,89.918,1STG-GA03124
42:04.2,89.785,1STG-GA03124
35:04.2,89.945,1STG-GA03124
34:04.2,89.613,1STG-GA03124
32:04.2,89.666,1STG-GA03124
25:04.2,89.719,1STG-GA03124
20:04.2,89.467,1STG-GA03124
17:04.2,89.873,1STG-GA03124
14:04.2,89.566,1STG-GA03124
12:04.2,89.738,1STG-GA03124
11:04.2,89.525,1STG-GA03124
09:04.2,89.805,1STG-GA03124
07:04.2,89.559,1STG-GA03124
06:04.2,89.848,1STG-GA03124
05:04.2,89.643,1STG-GA03124
57:04.2,89.801,1STG-GA03124
50:04.2,89.729,1STG-GA03124
48:04.2,89.629,1STG-GA03124
47:04.2,89.92,1STG-GA03124
46:04.2,89.662,1STG-GA03124
42:04.2,89.773,1STG-GA03124
40:04.2,89.631,1STG-GA03124
36:04.2,89.861,1STG-GA03124
32:04.2,89.609,1STG-GA03124
31:04.2,89.832,1STG-GA03124
30:04.2,89.715,1STG-GA03124
27:04.2,89.912,1STG-GA03124
25:04.2,89.611,1STG-GA03124
21:04.2,89.746,1STG-GA03124
20:04.2,90.016,1STG-GA03124
18:04.2,89.67,1STG-GA03124
14:04.2,89.975,1STG-GA03124
12:04.2,89.684,1STG-GA03124
06:04.2,90,1STG-GA03124
04:04.2,89.646,1STG-GA03124
03:04.2,89.18,1STG-GA03124
02:04.2,89.043,1STG-GA03124
59:04.2,87.551,1STG-GA03124
57:04.2,87.576,1STG-GA03124
56:04.2,87.941,1STG-GA03124
54:04.2,87.818,1STG-GA03124
53:04.2,88.086,1STG-GA03124
52:04.2,87.877,1STG-GA03124
48:04.2,89.576,1STG-GA03124
47:04.2,91.008,1STG-GA03124
46:04.2,92.084,1STG-GA03124
45:16.2,94.012,1STG-GA03124
42:40.2,99.529,1STG-GA03124
40:40.2,100.4,1STG-GA03124
39:40.2,101.34,1STG-GA03124
39:00.2,103.37,1STG-GA03124
38:24.2,104.89,1STG-GA03124
37:25.2,107.94,1STG-GA03124
35:58.2,114.28,1STG-GA03124
34:46.2,119.26,1STG-GA03124
33:44.2,122.53,1STG-GA03124
33:07.2,124.06,1STG-GA03124
32:07.2,125.53,1STG-GA03124
31:07.2,126.16,1STG-GA03124
12:07.2,125.88,1STG-GA03124
10:07.2,125.58,1STG-GA03124
07:07.2,125.78,1STG-GA03124
03:07.2,125.85,1STG-GA03124
01:07.2,125.96,1STG-GA03124
58:07.2,125.87,1STG-GA03124
54:07.2,125.67,1STG-GA03124
44:07.2,125.64,1STG-GA03124
31:07.2,125.55,1STG-GA03124
30:07.2,125.31,1STG-GA03124
29:07.2,125.49,1STG-GA03124
17:07.2,125.29,1STG-GA03124
14:07.2,125.02,1STG-GA03124
06:07.2,125.14,1STG-GA03124
05:07.2,125.39,1STG-GA03124
04:07.2,125.12,1STG-GA03124
57:07.2,125.07,1STG-GA03124
41:07.2,125.1,1STG-GA03124
40:07.2,124.88,1STG-GA03124
31:07.2,124.89,1STG-GA03124
17:07.2,124.69,1STG-GA03124
00:07.2,124.51,1STG-GA03124
58:07.2,124.76,1STG-GA03124
57:07.2,124.57,1STG-GA03124
53:07.2,124.62,1STG-GA03124
47:07.2,124.46,1STG-GA03124
44:07.2,124.51,1STG-GA03124
41:07.2,124.24,1STG-GA03124
40:07.2,124.44,1STG-GA03124
33:07.2,124.38,1STG-GA03124
31:07.2,124.29,1STG-GA03124
14:07.2,124.44,1STG-GA03124
11:07.2,124.53,1STG-GA03124
05:07.2,124.45,1STG-GA03124
01:07.2,124.46,1STG-GA03124
58:07.2,124.73,1STG-GA03124
51:07.2,124.71,1STG-GA03124
42:07.2,125.07,1STG-GA03124
33:07.2,124.75,1STG-GA03124
31:07.2,124.94,1STG-GA03124
30:07.2,124.71,1STG-GA03124
29:07.2,124.88,1STG-GA03124
13:07.2,124.96,1STG-GA03124
11:07.2,124.75,1STG-GA03124
06:07.2,124.74,1STG-GA03124
00:07.2,124.83,1STG-GA03124
57:07.2,124.63,1STG-GA03124
56:07.2,124.83,1STG-GA03124
53:07.2,124.66,1STG-GA03124
47:07.2,124.52,1STG-GA03124
46:07.2,124.72,1STG-GA03124
40:07.2,124.52,1STG-GA03124
35:07.2,124.76,1STG-GA03124
33:07.2,124.5,1STG-GA03124
31:07.2,124.7,1STG-GA03124
28:07.2,124.37,1STG-GA03124
26:07.2,124.61,1STG-GA03124
12:07.2,124.51,1STG-GA03124
00:07.2,124.66,1STG-GA03124
57:07.2,124.61,1STG-GA03124
50:07.2,124.6,1STG-GA03124
49:07.2,124.38,1STG-GA03124
45:07.2,124.65,1STG-GA03124
30:07.2,124.69,1STG-GA03124
26:07.2,124.65,1STG-GA03124
18:07.2,124.83,1STG-GA03124
17:07.2,124.62,1STG-GA03124
16:07.2,124.8,1STG-GA03124
10:07.2,124.75,1STG-GA03124
59:07.2,124.65,1STG-GA03124
53:07.2,124.8,1STG-GA03124
52:07.2,124.61,1STG-GA03124
49:07.2,124.63,1STG-GA03124
33:07.2,124.93,1STG-GA03124
32:07.2,125.19,1STG-GA03124
19:07.2,125.05,1STG-GA03124
07:07.2,124.97,1STG-GA03124
58:07.2,124.92,1STG-GA03124
55:07.2,125.21,1STG-GA03124
48:07.2,125.12,1STG-GA03124
43:07.2,125.53,1STG-GA03124
42:07.2,125.31,1STG-GA03124
38:07.2,125.42,1STG-GA03124
33:07.2,125.23,1STG-GA03124
18:07.2,125.4,1STG-GA03124
09:07.2,125.1,1STG-GA03124
05:07.2,125.13,1STG-GA03124
03:07.2,125.08,1STG-GA03124
01:07.2,125.2,1STG-GA03124
59:07.2,125.05,1STG-GA03124
58:07.2,125.24,1STG-GA03124
56:07.2,125.06,1STG-GA03124
35:07.2,125.17,1STG-GA03124
34:07.2,124.96,1STG-GA03124
30:07.2,125.07,1STG-GA03124
28:07.2,124.97,1STG-GA03124
22:07.2,125.13,1STG-GA03124
13:07.2,125.47,1STG-GA03124
12:07.2,125.29,1STG-GA03124
08:07.2,125.45,1STG-GA03124
06:07.2,125.13,1STG-GA03124
58:07.2,125.26,1STG-GA03124
47:07.2,125.27,1STG-GA03124
46:07.2,125.47,1STG-GA03124
43:07.2,125.24,1STG-GA03124
41:07.2,125.44,1STG-GA03124
40:07.2,125.2,1STG-GA03124
38:07.2,125.34,1STG-GA03124
27:07.2,125.43,1STG-GA03124
18:07.2,125.63,1STG-GA03124
13:07.2,125.59,1STG-GA03124
10:07.2,125.79,1STG-GA03124
06:07.2,125.77,1STG-GA03124
03:07.2,125.35,1STG-GA03124
01:07.2,125.62,1STG-GA03124
00:07.2,125.46,1STG-GA03124
50:07.2,125.56,1STG-GA03124
49:07.2,125.76,1STG-GA03124
48:07.2,125.63,1STG-GA03124
34:07.2,125.81,1STG-GA03124
31:07.2,125.9,1STG-GA03124
26:07.2,125.97,1STG-GA03124
22:07.2,126.21,1STG-GA03124
17:07.2,125.97,1STG-GA03124
11:07.2,126.2,1STG-GA03124
10:07.2,125.88,1STG-GA03124
09:07.2,126.14,1STG-GA03124
57:07.2,126.1,1STG-GA03124
55:07.2,125.99,1STG-GA03124
48:07.2,126.08,1STG-GA03124
44:07.2,126.13,1STG-GA03124
40:07.2,126.28,1STG-GA03124
39:07.2,126.03,1STG-GA03124
35:07.2,126.23,1STG-GA03124
32:07.2,126.22,1STG-GA03124
27:07.2,125.99,1STG-GA03124
26:07.2,126.2,1STG-GA03124
19:07.2,126.3,1STG-GA03124
12:07.2,126.21,1STG-GA03124
05:07.2,126.21,1STG-GA03124
04:07.2,126.41,1STG-GA03124
59:07.2,126.37,1STG-GA03124
55:07.2,126.48,1STG-GA03124
52:07.2,126.4,1STG-GA03124
46:07.2,126.5,1STG-GA03124
43:07.2,126.21,1STG-GA03124
35:07.2,126.35,1STG-GA03124
32:07.2,126.67,1STG-GA03124
15:06.2,126.54,1STG-GA03124
11:06.2,126.83,1STG-GA03124
04:06.2,126.4,1STG-GA03124
59:06.2,126.56,1STG-GA03124
56:06.2,126.3,1STG-GA03124
47:06.2,126.27,1STG-GA03124
46:06.2,126.04,1STG-GA03124
45:06.2,126.26,1STG-GA03124
41:06.2,126.21,1STG-GA03124
38:06.2,125.87,1STG-GA03124
34:06.2,126.16,1STG-GA03124
31:06.2,125.73,1STG-GA03124
23:06.2,125.65,1STG-GA03124
18:06.2,125.83,1STG-GA03124
15:06.2,125.43,1STG-GA03124
05:06.2,125.42,1STG-GA03124
56:06.2,125,1STG-GA03124
54:06.2,125.19,1STG-GA03124
49:06.2,124.74,1STG-GA03124
46:06.2,125.05,1STG-GA03124
45:06.2,124.84,1STG-GA03124
43:06.2,124.9,1STG-GA03124
42:06.2,124.51,1STG-GA03124
41:06.2,124.76,1STG-GA03124
36:06.2,124.58,1STG-GA03124
30:06.2,124.58,1STG-GA03124
19:06.2,123.99,1STG-GA03124
13:06.2,123.87,1STG-GA03124
07:06.2,123.79,1STG-GA03124
05:06.2,123.54,1STG-GA03124
03:06.2,123.71,1STG-GA03124
02:06.2,123.46,1STG-GA03124
00:06.2,123.64,1STG-GA03124
57:06.2,123.14,1STG-GA03124
53:06.2,123.08,1STG-GA03124
48:06.2,122.12,1STG-GA03124
44:06.2,122.25,1STG-GA03124
43:06.2,121.89,1STG-GA03124
39:06.2,118.85,1STG-GA03124
37:06.2,118.86,1STG-GA03124
35:06.2,120.26,1STG-GA03124
34:06.2,120.49,1STG-GA03124
33:06.2,119.23,1STG-GA03124
32:17.2,117.7,1STG-GA03124
30:37.2,113.18,1STG-GA03124
29:50.2,110.13,1STG-GA03124
28:49.2,105.56,1STG-GA03124
28:13.2,102.48,1STG-GA03124
26:48.2,96.398,1STG-GA03124
26:21.2,94.863,1STG-GA03124
25:18.2,91.834,1STG-GA03124
24:36.2,90.311,1STG-GA03124
23:43.2,88.793,1STG-GA03124
22:43.2,88.117,1STG-GA03124
20:43.2,88.352,1STG-GA03124
18:43.2,87.633,1STG-GA03124
16:43.2,85.703,1STG-GA03124
12:43.2,79.967,1STG-GA03124
09:43.2,77.121,1STG-GA03124
08:43.2,75.734,1STG-GA03124
07:56.2,74.111,1STG-GA03124
05:43.2,68.064,1STG-GA03124
04:55.2,66.559,1STG-GA03124
04:27.2,64.918,1STG-GA03124
03:34.2,62.932,1STG-GA03124
01:34.2,60.894,1STG-GA03124
00:39.2,59.383,1STG-GA03124
58:39.2,58.724,1STG-GA03124
54:39.2,58.991,1STG-GA03124
50:39.2,58.817,1STG-GA03124
49:39.2,59.056,1STG-GA03124
48:39.2,58.81,1STG-GA03124
46:39.2,59.026,1STG-GA03124
45:39.2,58.792,1STG-GA03124
41:39.2,58.805,1STG-GA03124
40:39.2,58.566,1STG-GA03124
33:39.2,58.938,1STG-GA03124
32:39.2,58.697,1STG-GA03124
31:39.2,58.966,1STG-GA03124
28:38.2,59.049,1STG-GA03124
27:38.2,58.78,1STG-GA03124
20:38.2,58.968,1STG-GA03124
19:38.2,58.792,1STG-GA03124
18:38.2,58.939,1STG-GA03124
11:38.2,58.859,1STG-GA03124
10:38.2,59.158,1STG-GA03124
09:38.2,58.978,1STG-GA03124
07:38.2,59.104,1STG-GA03124
06:38.2,58.871,1STG-GA03124
05:38.2,59.143,1STG-GA03124
03:38.2,58.843,1STG-GA03124
02:38.2,59.113,1STG-GA03124
01:38.2,58.638,1STG-GA03124
00:38.2,58.999,1STG-GA03124
58:38.2,58.846,1STG-GA03124
57:38.2,58.964,1STG-GA03124
56:38.2,58.692,1STG-GA03124
49:38.2,58.963,1STG-GA03124
46:38.2,58.822,1STG-GA03124
43:38.2,58.759,1STG-GA03124
39:38.2,59.02,1STG-GA03124
38:38.2,58.828,1STG-GA03124
31:38.2,59.015,1STG-GA03124
30:38.2,58.799,1STG-GA03124
28:38.2,58.861,1STG-GA03124
26:38.2,58.94,1STG-GA03124
25:38.2,58.694,1STG-GA03124
24:38.2,58.852,1STG-GA03124
22:38.2,58.732,1STG-GA03124
21:38.2,58.936,1STG-GA03124
20:38.2,58.769,1STG-GA03124
18:38.2,59.103,1STG-GA03124
17:38.2,58.897,1STG-GA03124
12:38.2,58.787,1STG-GA03124
10:38.2,58.941,1STG-GA03124
07:38.2,58.657,1STG-GA03124
05:38.2,58.944,1STG-GA03124
04:38.2,58.798,1STG-GA03124
03:38.2,58.979,1STG-GA03124
56:38.2,58.87,1STG-GA03124
55:38.2,59.091,1STG-GA03124
53:38.2,58.807,1STG-GA03124
52:38.2,59.058,1STG-GA03124
51:38.2,58.793,1STG-GA03124
50:38.2,58.829,1STG-GA03124
48:38.2,58.684,1STG-GA03124
47:38.2,58.975,1STG-GA03124
44:38.2,58.828,1STG-GA03124
41:38.2,58.915,1STG-GA03124
29:38.2,58.877,1STG-GA03124
26:38.2,58.907,1STG-GA03124
24:38.2,58.774,1STG-GA03124
20:38.2,59.126,1STG-GA03124
19:38.2,58.807,1STG-GA03124
13:38.2,58.891,1STG-GA03124
11:38.2,58.728,1STG-GA03124
10:38.2,58.997,1STG-GA03124
09:38.2,58.826,1STG-GA03124
08:38.2,58.984,1STG-GA03124
06:38.2,58.756,1STG-GA03124
02:38.2,58.98,1STG-GA03124
59:38.2,58.791,1STG-GA03124
55:38.2,58.961,1STG-GA03124
54:38.2,58.747,1STG-GA03124
51:38.2,58.787,1STG-GA03124
49:38.2,59.087,1STG-GA03124
46:38.2,58.829,1STG-GA03124
44:38.2,59.056,1STG-GA03124
43:38.2,58.766,1STG-GA03124
40:38.2,58.822,1STG-GA03124
39:38.2,59.087,1STG-GA03124
34:38.2,58.854,1STG-GA03124
31:38.2,59.138,1STG-GA03124
30:38.2,58.866,1STG-GA03124
26:38.2,59.066,1STG-GA03124
25:38.2,58.948,1STG-GA03124
20:38.2,58.923,1STG-GA03124
18:38.2,58.999,1STG-GA03124
11:38.2,58.921,1STG-GA03124
10:38.2,59.154,1STG-GA03124
59:38.2,59.117,1STG-GA03124
58:38.2,58.909,1STG-GA03124
57:38.2,59.076,1STG-GA03124
53:38.2,58.906,1STG-GA03124
49:38.2,59.266,1STG-GA03124
46:38.2,58.788,1STG-GA03124
42:38.2,58.966,1STG-GA03124
40:38.2,58.846,1STG-GA03124
39:38.2,59.051,1STG-GA03124
36:38.2,58.921,1STG-GA03124
35:38.2,58.718,1STG-GA03124
34:38.2,59.079,1STG-GA03124
31:38.2,59.231,1STG-GA03124
30:38.2,58.999,1STG-GA03124
26:38.2,59.215,1STG-GA03124
22:38.2,58.794,1STG-GA03124
21:38.2,59.121,1STG-GA03124
17:38.2,59.031,1STG-GA03124
16:38.2,59.258,1STG-GA03124
14:38.2,59.192,1STG-GA03124
13:38.2,59.423,1STG-GA03124
12:38.2,59.025,1STG-GA03124
08:38.2,59.167,1STG-GA03124
04:38.2,59.051,1STG-GA03124
02:38.2,59.179,1STG-GA03124
01:38.2,58.824,1STG-GA03124
59:38.2,59.082,1STG-GA03124
58:38.2,58.861,1STG-GA03124
57:38.2,59.038,1STG-GA03124
55:38.2,58.863,1STG-GA03124
54:38.2,59.32,1STG-GA03124
53:38.2,59.157,1STG-GA03124
51:38.2,59.418,1STG-GA03124
50:38.2,59.208,1STG-GA03124
45:38.2,59.113,1STG-GA03124
43:38.2,59.372,1STG-GA03124
41:37.2,59.042,1STG-GA03124
40:38.2,59.261,1STG-GA03124
39:38.2,58.972,1STG-GA03124
37:38.2,59.285,1STG-GA03124
36:38.2,59.109,1STG-GA03124
35:38.2,59.295,1STG-GA03124
33:38.2,59.046,1STG-GA03124
29:37.2,59.304,1STG-GA03124
25:37.2,58.966,1STG-GA03124
23:37.2,59.299,1STG-GA03124
22:37.2,59.003,1STG-GA03124
21:37.2,59.2,1STG-GA03124
19:37.2,58.859,1STG-GA03124
18:37.2,59.179,1STG-GA03124
14:37.2,59.208,1STG-GA03124
12:37.2,59.284,1STG-GA03124
11:37.2,59.038,1STG-GA03124
09:37.2,59.174,1STG-GA03124
07:37.2,59.027,1STG-GA03124
06:37.2,59.265,1STG-GA03124
04:37.2,59.106,1STG-GA03124
03:37.2,59.306,1STG-GA03124
59:37.2,59.254,1STG-GA03124
57:37.2,59.358,1STG-GA03124
56:37.2,59.121,1STG-GA03124
55:37.2,59.285,1STG-GA03124
51:37.2,59.108,1STG-GA03124
31:37.2,59.73,1STG-GA03124
26:37.2,60.126,1STG-GA03124
20:37.2,61.341,1STG-GA03124
19:37.2,61.193,1STG-GA03124
16:37.2,59.83,1STG-GA03124
15:37.2,58.912,1STG-GA03124
14:37.2,58.588,1STG-GA03124
12:37.2,58.568,1STG-GA03124
11:37.2,59.002,1STG-GA03124
09:37.2,60.908,1STG-GA03124
08:37.2,61.422,1STG-GA03124
06:37.2,63.284,1STG-GA03124
05:37.2,64.66,1STG-GA03124
04:51.2,66.6,1STG-GA03124
03:51.2,66.848,1STG-GA03124
03:10.2,68.379,1STG-GA03124
02:10.2,68.928,1STG-GA03124
01:10.2,69.85,1STG-GA03124
00:10.2,71.293,1STG-GA03124
57:57.2,77.158,1STG-GA03124
57:02.2,79.072,1STG-GA03124
56:02.2,79.984,1STG-GA03124
55:02.2,81.436,1STG-GA03124
52:40.2,87.369,1STG-GA03124
50:40.2,88.428,1STG-GA03124
47:40.2,89.572,1STG-GA03124
46:40.2,89.586,1STG-GA03124
45:40.2,90.063,1STG-GA03124
44:40.2,89.9,1STG-GA03124
43:40.2,90.102,1STG-GA03124
42:40.2,89.928,1STG-GA03124
18:40.2,89.816,1STG-GA03124
15:40.2,89.949,1STG-GA03124
10:40.2,89.613,1STG-GA03124
06:40.2,89.855,1STG-GA03124
03:40.2,89.67,1STG-GA03124
01:40.2,89.803,1STG-GA03124
51:40.2,89.758,1STG-GA03124
41:40.2,89.613,1STG-GA03124
40:40.2,89.789,1STG-GA03124
38:40.2,89.561,1STG-GA03124
37:40.2,89.893,1STG-GA03124
35:40.2,89.857,1STG-GA03124
34:40.2,89.623,1STG-GA03124
30:40.2,89.625,1STG-GA03124
28:40.2,89.895,1STG-GA03124
26:40.2,89.836,1STG-GA03124
19:40.2,89.742,1STG-GA03124
11:40.2,89.609,1STG-GA03124
10:40.2,89.859,1STG-GA03124
05:40.2,89.449,1STG-GA03124
04:40.2,89.742,1STG-GA03124
01:40.2,89.785,1STG-GA03124
58:40.2,89.051,1STG-GA03124
56:39.2,89.268,1STG-GA03124
55:40.2,89.727,1STG-GA03124
53:40.2,89.486,1STG-GA03124
46:40.2,89.537,1STG-GA03124
43:39.2,89.564,1STG-GA03124
38:39.2,89.492,1STG-GA03124
28:39.2,89.521,1STG-GA03124
26:39.2,90.076,1STG-GA03124
21:39.2,90.441,1STG-GA03124
19:39.2,91.352,1STG-GA03124
16:39.2,92.295,1STG-GA03124
15:39.2,92.16,1STG-GA03124
13:39.2,93.338,1STG-GA03124
12:39.2,94.723,1STG-GA03124
11:55.2,96.26,1STG-GA03124
11:16.2,98.236,1STG-GA03124
10:33.2,101.69,1STG-GA03124
10:05.2,103.24,1STG-GA03124
08:56.2,107.97,1STG-GA03124
07:38.2,114.3,1STG-GA03124
07:16.2,115.82,1STG-GA03124
06:25.2,118.96,1STG-GA03124
05:24.2,121.98,1STG-GA03124
04:32.2,123.5,1STG-GA03124
03:32.2,124.4,1STG-GA03124
02:32.2,124.67,1STG-GA03124
58:32.2,124.4,1STG-GA03124
56:32.2,124.54,1STG-GA03124
55:32.2,124.34,1STG-GA03124
43:32.2,124.14,1STG-GA03124
41:32.2,124.48,1STG-GA03124
37:32.2,124.16,1STG-GA03124
34:32.2,124.47,1STG-GA03124
32:32.2,124.27,1STG-GA03124
20:32.2,124.34,1STG-GA03124
03:32.2,124.1,1STG-GA03124
58:32.2,124,1STG-GA03124
44:32.2,124.2,1STG-GA03124
43:32.2,123.98,1STG-GA03124
31:32.2,124.04,1STG-GA03124
21:32.2,123.77,1STG-GA03124
14:32.2,123.72,1STG-GA03124
06:32.2,123.82,1STG-GA03124
05:32.2,123.61,1STG-GA03124
01:32.2,123.83,1STG-GA03124
00:32.2,123.68,1STG-GA03124
54:32.2,123.83,1STG-GA03124
49:32.2,123.66,1STG-GA03124
44:32.2,123.71,1STG-GA03124
40:32.2,123.89,1STG-GA03124
34:32.2,123.6,1STG-GA03124
28:32.2,123.85,1STG-GA03124
27:32.2,123.63,1STG-GA03124
23:32.2,123.93,1STG-GA03124
19:32.2,123.63,1STG-GA03124
16:32.2,123.7,1STG-GA03124
01:32.2,123.33,1STG-GA03124
53:32.2,123.52,1STG-GA03124
52:32.2,123.32,1STG-GA03124
45:32.2,123.66,1STG-GA03124
44:32.2,123.46,1STG-GA03124
36:32.2,123.5,1STG-GA03124
28:32.2,123.54,1STG-GA03124
02:32.2,123.48,1STG-GA03124
00:32.2,123.4,1STG-GA03124
54:32.2,123.51,1STG-GA03124
52:32.2,123.27,1STG-GA03124
50:32.2,123.54,1STG-GA03124
48:32.2,123.27,1STG-GA03124
47:32.2,123.53,1STG-GA03124
38:32.2,123.39,1STG-GA03124
37:32.2,123.56,1STG-GA03124
32:32.2,123.46,1STG-GA03124
19:32.2,123.54,1STG-GA03124
14:32.2,123.39,1STG-GA03124
13:32.2,123.67,1STG-GA03124
10:32.2,123.54,1STG-GA03124
09:32.2,123.81,1STG-GA03124
05:32.2,123.49,1STG-GA03124
57:32.2,123.69,1STG-GA03124
52:32.2,123.29,1STG-GA03124
47:32.2,123.53,1STG-GA03124
35:32.2,123.6,1STG-GA03124
30:32.2,123.67,1STG-GA03124
20:32.2,123.41,1STG-GA03124
18:32.2,123.26,1STG-GA03124
15:32.2,123.38,1STG-GA03124
12:32.2,123.29,1STG-GA03124
10:32.2,123.39,1STG-GA03124
09:32.2,123.2,1STG-GA03124
06:32.2,123.38,1STG-GA03124
05:32.2,123.21,1STG-GA03124
59:32.2,123.32,1STG-GA03124
57:32.2,123.42,1STG-GA03124
53:32.2,123.34,1STG-GA03124
49:32.2,123.43,1STG-GA03124
41:31.2,123.48,1STG-GA03124
38:32.2,123.67,1STG-GA03124
35:32.2,123.52,1STG-GA03124
28:32.2,123.43,1STG-GA03124
22:32.2,123.42,1STG-GA03124
08:31.2,123.52,1STG-GA03124
04:31.2,123.46,1STG-GA03124
58:31.2,123.65,1STG-GA03124
54:31.2,123.54,1STG-GA03124
45:31.2,123.59,1STG-GA03124
39:31.2,123.41,1STG-GA03124
38:31.2,123.55,1STG-GA03124
31:31.2,123.42,1STG-GA03124
29:31.2,123.71,1STG-GA03124
13:31.2,123.58,1STG-GA03124
09:31.2,123.4,1STG-GA03124
03:31.2,123.32,1STG-GA03124
54:31.2,122.99,1STG-GA03124
50:31.2,122.74,1STG-GA03124
48:31.2,122.91,1STG-GA03124
36:31.2,122.22,1STG-GA03124
28:31.2,121.81,1STG-GA03124
27:31.2,121.51,1STG-GA03124
24:31.2,121.57,1STG-GA03124
22:31.2,121.18,1STG-GA03124
19:31.2,119.03,1STG-GA03124
17:31.2,118.59,1STG-GA03124
16:31.2,119.3,1STG-GA03124
14:31.2,120.14,1STG-GA03124
13:31.2,120.23,1STG-GA03124
12:31.2,119.17,1STG-GA03124
10:59.2,116.12,1STG-GA03124
09:35.2,111.57,1STG-GA03124
08:56.2,108.53,1STG-GA03124
08:33.2,107,1STG-GA03124
07:39.2,102.41,1STG-GA03124
06:38.2,97.877,1STG-GA03124
05:47.2,94.85,1STG-GA03124
04:39.2,91.76,1STG-GA03124
03:51.2,90.256,1STG-GA03124
02:51.2,88.85,1STG-GA03124
00:51.2,88.668,1STG-GA03124
59:51.2,88.898,1STG-GA03124
57:51.2,88.721,1STG-GA03124
48:51.2,88.93,1STG-GA03124
43:51.2,88.748,1STG-GA03124
42:51.2,89.002,1STG-GA03124
39:51.2,88.859,1STG-GA03124
38:51.2,89.061,1STG-GA03124
36:51.2,88.654,1STG-GA03124
29:51.2,88.973,1STG-GA03124
